AZ,2023,1,671.61
AZ,2023,2,682.99
AZ,2023,3,697.85
AZ,2023,4,705.54
AZ,2024,1,708.88
AZ,2024,2,722.09
AZ,2024,3,728.74
AZ,2024,4,727.74
CA,1975,1,41.69
CA,1975,2,42.77
CA,1975,3,44.35
CA,1975,4,45.78
CA,1976,1,47.82
CA,1976,2,50.28
CA,1976,3,53.58
CA,1976,4,55.60
CA,1977,1,58.03
CA,1977,2,63.02
CA,1977,3,67.97
CA,1977,4,70.70
CA,1978,1,73.23
CA,1978,2,76.00
CA,1978,3,78.64
CA,1978,4,81.81
CA,1979,1,84.87
CA,1979,2,88.67
CA,1979,3,93.12
CA,1979,4,96.39
CA,1980,1,100.00
CA,1980,2,102.86
CA,1980,3,106.53
CA,1980,4,108.37
CA,1981,1,110.44
CA,1981,2,112.89
CA,1981,3,116.27
CA,1981,4,117.60
CA,1982,1,104.06
CA,1982,2,107.32
CA,1982,3,104.77
CA,1982,4,115.84
CA,1983,1,116.68
CA,1983,2,117.42
CA,1983,3,117.22
CA,1983,4,117.72
CA,1984,1,119.47
CA,1984,2,120.08
CA,1984,3,121.66
CA,1984,4,122.75
CA,1985,1,124.48
CA,1985,2,126.27
CA,1985,3,129.14
CA,1985,4,130.54
CA,1986,1,132.24
CA,1986,2,134.77
CA,1986,3,137.73
CA,1986,4,141.08
CA,1987,1,144.70
CA,1987,2,148.25
CA,1987,3,152.91
CA,1987,4,157.21
CA,1988,1,162.99
CA,1988,2,169.69
CA,1988,3,177.73
CA,1988,4,187.45
CA,1989,1,196.23
CA,1989,2,205.89
CA,1989,3,217.79
CA,1989,4,224.65
CA,1990,1,227.41
CA,1990,2,228.15
CA,1990,3,230.08
CA,1990,4,228.55
CA,1991,1,228.47
CA,1991,2,227.06
CA,1991,3,227.06
CA,1991,4,228.73
CA,1992,1,227.53
CA,1992,2,225.17
CA,1992,3,224.73
CA,1992,4,222.63
CA,1993,1,219.19
CA,1993,2,217.31
CA,1993,3,215.46
CA,1993,4,214.18
CA,1994,1,212.07
CA,1994,2,206.92
CA,1994,3,203.87
CA,1994,4,200.98
CA,1995,1,199.66
CA,1995,2,201.55
CA,1995,3,203.89
CA,1995,4,203.57
CA,1996,1,203.54
CA,1996,2,200.95
CA,1996,3,200.57
CA,1996,4,201.62
CA,1997,1,202.57
CA,1997,2,204.60
CA,1997,3,208.64
CA,1997,4,212.29
CA,1998,1,216.92
CA,1998,2,221.66
CA,1998,3,227.50
CA,1998,4,231.89
CA,1999,1,235.38
CA,1999,2,239.38
CA,1999,3,244.88
CA,1999,4,250.06
CA,2000,1,260.93
CA,2000,2,267.96
CA,2000,3,276.94
CA,2000,4,285.51
CA,2001,1,296.55
CA,2001,2,305.62
CA,2001,3,312.05
CA,2001,4,316.43
CA,2002,1,324.88
CA,2002,2,335.91
CA,2002,3,348.56
CA,2002,4,358.75
CA,2003,1,367.03
CA,2003,2,373.91
CA,2003,3,386.59
CA,2003,4,411.29
CA,2004,1,424.56
CA,2004,2,451.15
CA,2004,3,497.02
CA,2004,4,516.14
CA,2005,1,538.70
CA,2005,2,570.30
CA,2005,3,598.76
CA,2005,4,625.46
CA,2006,1,638.48
CA,2006,2,644.34
CA,2006,3,646.43
CA,2006,4,642.73
CA,2007,1,633.96
CA,2007,2,623.32
CA,2007,3,600.02
CA,2007,4,575.51
CA,2008,1,543.23
CA,2008,2,498.33
CA,2008,3,460.49
CA,2008,4,444.59
CA,2009,1,440.61
CA,2009,2,420.51
CA,2009,3,411.21
CA,2009,4,412.53
CA,2010,1,409.48
