"State","Year","X61.63","state_name","base_price_1980","avg_housing_prices"
"HI",1998,229.81,"Hawaii",118100,271405.61
"HI",1999,228.63,"Hawaii",118100,270012.03
"HI",2000,229.78,"Hawaii",118100,271370.18
"HI",2001,245.58,"Hawaii",118100,290029.98
"HI",2002,261.24,"Hawaii",118100,308524.44
"HI",2003,286.84,"Hawaii",118100,338758.04
"HI",2004,334.3,"Hawaii",118100,394808.3
"HI",2005,420.49,"Hawaii",118100,496598.69
"HI",2006,518.22,"Hawaii",118100,612017.82
"HI",2007,536.94,"Hawaii",118100,634126.14
"HI",2008,528.64,"Hawaii",118100,624323.84
"HI",2009,489.99,"Hawaii",118100,578678.19
"HI",2010,448.89,"Hawaii",118100,530139.09
"HI",2011,439.69,"Hawaii",118100,519273.89
"HI",2012,444.72,"Hawaii",118100,525214.32
"HI",2013,456.74,"Hawaii",118100,539409.94
"HI",2014,490.24,"Hawaii",118100,578973.44
"HI",2015,526.05,"Hawaii",118100,621265.05
"HI",2016,558.29,"Hawaii",118100,659340.49
"HI",2017,578.24,"Hawaii",118100,682901.44
"HI",2018,604.4,"Hawaii",118100,713796.4
"HI",2019,625.37,"Hawaii",118100,738561.97
"HI",2020,638.57,"Hawaii",118100,754151.17
"HI",2021,659.81,"Hawaii",118100,779235.61
"HI",2022,794.84,"Hawaii",118100,938706.04
"HI",2023,858.35,"Hawaii",118100,1013711.35
"HI",2024,900.99,"Hawaii",118100,1064069.19
"IA",1975,59.13,"Iowa",40600,24006.78
"IA",1976,67.85,"Iowa",40600,27547.1
"IA",1977,76.19,"Iowa",40600,30933.14
"IA",1978,85.49,"Iowa",40600,34708.94
"IA",1979,96.01,"Iowa",40600,38980.06
"IA",1980,100,"Iowa",40600,40600
"IA",1981,94.93,"Iowa",40600,38541.58
"IA",1982,95.56,"Iowa",40600,38797.36
"IA",1983,98.13,"Iowa",40600,39840.78
"IA",1984,98.43,"Iowa",40600,39962.58
"IA",1985,101.37,"Iowa",40600,41156.22
"IA",1986,103.1,"Iowa",40600,41858.6
"IA",1987,105.29,"Iowa",40600,42747.74
"IA",1988,104.35,"Iowa",40600,42366.1
"IA",1989,109.75,"Iowa",40600,44558.5
"IA",1990,115.49,"Iowa",40600,46888.94
"IA",1991,121.02,"Iowa",40600,49134.12
"IA",1992,125.71,"Iowa",40600,51038.26
"IA",1993,131.76,"Iowa",40600,53494.56
"IA",1994,140.51,"Iowa",40600,57047.06
"IA",1995,148.56,"Iowa",40600,60315.36
"IA",1996,157.52,"Iowa",40600,63953.12
"IA",1997,162.82,"Iowa",40600,66104.92
"IA",1998,170.74,"Iowa",40600,69320.44
"IA",1999,178.57,"Iowa",40600,72499.42
"IA",2000,185.43,"Iowa",40600,75284.58
"IA",2001,195.84,"Iowa",40600,79511.04
"IA",2002,203.49,"Iowa",40600,82616.94
"IA",2003,210.16,"Iowa",40600,85324.96
"IA",2004,219.36,"Iowa",40600,89060.16
"IA",2005,229.87,"Iowa",40600,93327.22
"IA",2006,238.09,"Iowa",40600,96664.54
"IA",2007,243.79,"Iowa",40600,98978.74
"IA",2008,248.57,"Iowa",40600,100919.42
"IA",2009,248.76,"Iowa",40600,100996.56
"IA",2010,243.22,"Iowa",40600,98747.32
"IA",2011,244.1,"Iowa",40600,99104.6
"IA",2012,245.9,"Iowa",40600,99835.4
"IA",2013,249.22,"Iowa",40600,101183.32
"IA",2014,251.7,"Iowa",40600,102190.2
"IA",2015,260.09,"Iowa",40600,105596.54
"IA",2016,269.03,"Iowa",40600,109226.18
"IA",2017,278.73,"Iowa",40600,113164.38
"IA",2018,288.12,"Iowa",40600,116976.72
"IA",2019,298.23,"Iowa",40600,121081.38
"IA",2020,309.07,"Iowa",40600,125482.42
"IA",2021,321.8,"Iowa",40600,130650.8
"IA",2022,365.97,"Iowa",40600,148583.82
"IA",2023,399.08,"Iowa",40600,162026.48
"IA",2024,424.08,"Iowa",40600,172176.48
"ID",1975,69.9,"Idaho",45600,31874.4
"ID",1976,57.11,"Idaho",45600,26042.16
"ID",1977,72.95,"Idaho",45600,33265.2
"ID",1978,92.15,"Idaho",45600,42020.4
"ID",1979,101.66,"Idaho",45600,46356.96
"ID",1980,100,"Idaho",45600,45600
"ID",1981,110.09,"Idaho",45600,50201.04
"ID",1982,94.02,"Idaho",45600,42873.12
"ID",1983,110.7,"Idaho",45600,50479.2
"ID",1984,110.31,"Idaho",45600,50301.36
"ID",1985,108.35,"Idaho",45600,49407.6
"ID",1986,115.14,"Idaho",45600,52503.84
"ID",1987,116.32,"Idaho",45600,53041.92
"ID",1988,113.15,"Idaho",45600,51596.4
"ID",1989,115.24,"Idaho",45600,52549.44
"ID",1990,120.47,"Idaho",45600,54934.32
"ID",1991,130.36,"Idaho",45600,59444.16
"ID",1992,138.23,"Idaho",45600,63032.88
"ID",1993,147.93,"Idaho",45600,67456.08
"ID",1994,160.83,"Idaho",45600,73338.48
"ID",1995,170.55,"Idaho",45600,77770.8
"ID",1996,182.03,"Idaho",45600,83005.68
"ID",1997,184.28,"Idaho",45600,84031.68
"ID",1998,191.94,"Idaho",45600,87524.64
"ID",1999,196.9,"Idaho",45600,89786.4
"ID",2000,198.68,"Idaho",45600,90598.08
"ID",2001,207.67,"Idaho",45600,94697.52
"ID",2002,213.85,"Idaho",45600,97515.6
"ID",2003,222.47,"Idaho",45600,101446.32
"ID",2004,231.99,"Idaho",45600,105787.44
"ID",2005,258.69,"Idaho",45600,117962.64
"ID",2006,310.13,"Idaho",45600,141419.28
"ID",2007,343.9,"Idaho",45600,156818.4
"ID",2008,346.75,"Idaho",45600,158118
"ID",2009,330.3,"Idaho",45600,150616.8
"ID",2010,290.46,"Idaho",45600,132449.76
"ID",2011,262.5,"Idaho",45600,119700
"ID",2012,260.41,"Idaho",45600,118746.96
"ID",2013,269.47,"Idaho",45600,122878.32
"ID",2014,285.12,"Idaho",45600,130014.72
"ID",2015,301.68,"Idaho",45600,137566.08
"ID",2016,322.73,"Idaho",45600,147164.88
"ID",2017,347.49,"Idaho",45600,158455.44
"ID",2018,386.67,"Idaho",45600,176321.52
"ID",2019,432.01,"Idaho",45600,196996.56
"ID",2020,478.24,"Idaho",45600,218077.44
"ID",2021,558.45,"Idaho",45600,254653.2
"ID",2022,715.97,"Idaho",45600,326482.32
"ID",2023,741.75,"Idaho",45600,338238
"ID",2024,762.52,"Idaho",45600,347709.12
"IL",1975,66.17,"Illinois",52800,34937.76
"IL",1976,67.89,"Illinois",52800,35845.92
"IL",1977,80.37,"Illinois",52800,42435.36
"IL",1978,91,"Illinois",52800,48048
"IL",1979,97.64,"Illinois",52800,51553.92
"IL",1980,100,"Illinois",52800,52800
"IL",1981,101.84,"Illinois",52800,53771.52
"IL",1982,94.71,"Illinois",52800,50006.88
"IL",1983,100.82,"Illinois",52800,53232.96
"IL",1984,107.48,"Illinois",52800,56749.44
"IL",1985,113.26,"Illinois",52800,59801.28
"IL",1986,119.76,"Illinois",52800,63233.28
"IL",1987,130.48,"Illinois",52800,68893.44
"IL",1988,143.26,"Illinois",52800,75641.28
"IL",1989,155.52,"Illinois",52800,82114.56
"IL",1990,165.82,"Illinois",52800,87552.96
"IL",1991,172.14,"Illinois",52800,90889.92
"IL",1992,178.77,"Illinois",52800,94390.56
"IL",1993,184.84,"Illinois",52800,97595.52
"IL",1994,192.76,"Illinois",52800,101777.28
"IL",1995,199.48,"Illinois",52800,105325.44
"IL",1996,208.86,"Illinois",52800,110278.08
"IL",1997,213.96,"Illinois",52800,112970.88
"IL",1998,221.61,"Illinois",52800,117010.08
"IL",1999,228.33,"Illinois",52800,120558.24
"IL",2000,241.43,"Illinois",52800,127475.04
"IL",2001,255.76,"Illinois",52800,135041.28
"IL",2002,272.1,"Illinois",52800,143668.8
"IL",2003,286.66,"Illinois",52800,151356.48
"IL",2004,306.12,"Illinois",52800,161631.36
"IL",2005,334.79,"Illinois",52800,176769.12
"IL",2006,360.83,"Illinois",52800,190518.24
"IL",2007,372.78,"Illinois",52800,196827.84
"IL",2008,368.12,"Illinois",52800,194367.36
"IL",2009,345.81,"Illinois",52800,182587.68
"IL",2010,316.85,"Illinois",52800,167296.8
"IL",2011,303.46,"Illinois",52800,160226.88
"IL",2012,295.44,"Illinois",52800,155992.32
"IL",2013,293.12,"Illinois",52800,154767.36
"IL",2014,297.29,"Illinois",52800,156969.12
"IL",2015,311.69,"Illinois",52800,164572.32
"IL",2016,318.29,"Illinois",52800,168057.12
"IL",2017,326.63,"Illinois",52800,172460.64
"IL",2018,337.03,"Illinois",52800,177951.84
"IL",2019,342.78,"Illinois",52800,180987.84
"IL",2020,354.38,"Illinois",52800,187112.64
"IL",2021,368.98,"Illinois",52800,194821.44
"IL",2022,418.99,"Illinois",52800,221226.72
"IL",2023,448.44,"Illinois",52800,236776.32
"IL",2024,488.14,"Illinois",52800,257737.92
"IN",1975,65.85,"Indiana",37200,24496.2
"IN",1976,62.43,"Indiana",37200,23223.96
"IN",1977,71.53,"Indiana",37200,26609.16
"IN",1978,82.26,"Indiana",37200,30600.72
"IN",1979,93.43,"Indiana",37200,34755.96
"IN",1980,100,"Indiana",37200,37200
"IN",1981,104.1,"Indiana",37200,38725.2
"IN",1982,104.78,"Indiana",37200,38978.16
"IN",1983,106.23,"Indiana",37200,39517.56
"IN",1984,105.43,"Indiana",37200,39219.96
"IN",1985,110.07,"Indiana",37200,40946.04
"IN",1986,115.2,"Indiana",37200,42854.4
"IN",1987,122.24,"Indiana",37200,45473.28
"IN",1988,128.45,"Indiana",37200,47783.4
"IN",1989,133.15,"Indiana",37200,49531.8
"IN",1990,138.75,"Indiana",37200,51615
"IN",1991,144.1,"Indiana",37200,53605.2
"IN",1992,149.83,"Indiana",37200,55736.76
"IN",1993,155.35,"Indiana",37200,57790.2
"IN",1994,162,"Indiana",37200,60264
"IN",1995,168.62,"Indiana",37200,62726.64
"IN",1996,178.75,"Indiana",37200,66495
"IN",1997,185.48,"Indiana",37200,68998.56
"IN",1998,194.34,"Indiana",37200,72294.48
"IN",1999,201.87,"Indiana",37200,75095.64
"IN",2000,206.66,"Indiana",37200,76877.52
"IN",2001,217.67,"Indiana",37200,80973.24
"IN",2002,224.61,"Indiana",37200,83554.92
"IN",2003,230.6,"Indiana",37200,85783.2
"IN",2004,236.72,"Indiana",37200,88059.84
"IN",2005,244.41,"Indiana",37200,90920.52
"IN",2006,250.69,"Indiana",37200,93256.68
"IN",2007,255.04,"Indiana",37200,94874.88
"IN",2008,257.24,"Indiana",37200,95693.28
"IN",2009,254.87,"Indiana",37200,94811.64
"IN",2010,243,"Indiana",37200,90396
"IN",2011,240.47,"Indiana",37200,89454.84
"IN",2012,240.35,"Indiana",37200,89410.2
"IN",2013,242.67,"Indiana",37200,90273.24
"IN",2014,243.63,"Indiana",37200,90630.36
"IN",2015,254.08,"Indiana",37200,94517.76
"IN",2016,260.01,"Indiana",37200,96723.72
"IN",2017,270.93,"Indiana",37200,100785.96
"IN",2018,287.64,"Indiana",37200,107002.08
"IN",2019,304.47,"Indiana",37200,113262.84
"IN",2020,321.77,"Indiana",37200,119698.44
"IN",2021,347.54,"Indiana",37200,129284.88
"IN",2022,410.7,"Indiana",37200,152780.4
"IN",2023,445.95,"Indiana",37200,165893.4
"IN",2024,479.5,"Indiana",37200,178374
"KS",1975,61.92,"Kansas",37800,23405.76
"KS",1976,66.56,"Kansas",37800,25159.68
"KS",1977,72.59,"Kansas",37800,27439.02
"KS",1978,82.17,"Kansas",37800,31060.26
"KS",1979,92.1,"Kansas",37800,34813.8
"KS",1980,100,"Kansas",37800,37800
"KS",1981,98.28,"Kansas",37800,37149.84
"KS",1982,103.59,"Kansas",37800,39157.02
"KS",1983,105.94,"Kansas",37800,40045.32
"KS",1984,107.44,"Kansas",37800,40612.32
"KS",1985,108.38,"Kansas",37800,40967.64
"KS",1986,112.45,"Kansas",37800,42506.1
"KS",1987,115.27,"Kansas",37800,43572.06
"KS",1988,116.48,"Kansas",37800,44029.44
"KS",1989,117.31,"Kansas",37800,44343.18
"KS",1990,119.46,"Kansas",37800,45155.88
"KS",1991,119.1,"Kansas",37800,45019.8
"KS",1992,122.44,"Kansas",37800,46282.32
"KS",1993,125.54,"Kansas",37800,47454.12
"KS",1994,131.6,"Kansas",37800,49744.8
"KS",1995,139.68,"Kansas",37800,52799.04
"KS",1996,146.47,"Kansas",37800,55365.66
"KS",1997,152.71,"Kansas",37800,57724.38
"KS",1998,160.55,"Kansas",37800,60687.9
"KS",1999,168.48,"Kansas",37800,63685.44
"KS",2000,178.26,"Kansas",37800,67382.28
"KS",2001,187.63,"Kansas",37800,70924.14
"KS",2002,196.26,"Kansas",37800,74186.28
"KS",2003,203.24,"Kansas",37800,76824.72
"KS",2004,211.4,"Kansas",37800,79909.2
"KS",2005,220.63,"Kansas",37800,83398.14
"KS",2006,228.52,"Kansas",37800,86380.56
"KS",2007,236.13,"Kansas",37800,89257.14
"KS",2008,239.81,"Kansas",37800,90648.18
"KS",2009,238.7,"Kansas",37800,90228.6
"KS",2010,233.08,"Kansas",37800,88104.24
"KS",2011,231.27,"Kansas",37800,87420.06
"KS",2012,230.65,"Kansas",37800,87185.7
"KS",2013,232.94,"Kansas",37800,88051.32
"KS",2014,234.23,"Kansas",37800,88538.94
"KS",2015,242.93,"Kansas",37800,91827.54
"KS",2016,250.92,"Kansas",37800,94847.76
"KS",2017,260.97,"Kansas",37800,98646.66
"KS",2018,275.51,"Kansas",37800,104142.78
"KS",2019,286.36,"Kansas",37800,108244.08
"KS",2020,300.9,"Kansas",37800,113740.2
"KS",2021,322.07,"Kansas",37800,121742.46
"KS",2022,373.9,"Kansas",37800,141334.2
"KS",2023,401.75,"Kansas",37800,151861.5
"KS",2024,439.39,"Kansas",37800,166089.42
"KY",1975,64.2,"Kentucky",34200,21956.4
"KY",1976,69.77,"Kentucky",34200,23861.34
"KY",1977,69.83,"Kentucky",34200,23881.86
"KY",1978,81.68,"Kentucky",34200,27934.56
"KY",1979,95.67,"Kentucky",34200,32719.14
"KY",1980,100,"Kentucky",34200,34200
"KY",1981,107.11,"Kentucky",34200,36631.62
"KY",1982,106.66,"Kentucky",34200,36477.72
"KY",1983,108.49,"Kentucky",34200,37103.58
"KY",1984,112.76,"Kentucky",34200,38563.92
"KY",1985,114.28,"Kentucky",34200,39083.76
"KY",1986,118.73,"Kentucky",34200,40605.66
"KY",1987,125.07,"Kentucky",34200,42773.94
"KY",1988,131.77,"Kentucky",34200,45065.34
"KY",1989,138.03,"Kentucky",34200,47206.26
"KY",1990,143.07,"Kentucky",34200,48929.94
"KY",1991,147.4,"Kentucky",34200,50410.8
"KY",1992,152.33,"Kentucky",34200,52096.86
"KY",1993,157.79,"Kentucky",34200,53964.18
"KY",1994,165.45,"Kentucky",34200,56583.9
"KY",1995,175.02,"Kentucky",34200,59856.84
"KY",1996,184.31,"Kentucky",34200,63034.02
"KY",1997,192.75,"Kentucky",34200,65920.5
"KY",1998,200.21,"Kentucky",34200,68471.82
"KY",1999,209.57,"Kentucky",34200,71672.94
"KY",2000,218.76,"Kentucky",34200,74815.92
"KY",2001,229.85,"Kentucky",34200,78608.7
"KY",2002,237.56,"Kentucky",34200,81245.52
"KY",2003,246.02,"Kentucky",34200,84138.84
"KY",2004,256.71,"Kentucky",34200,87794.82
"KY",2005,268.9,"Kentucky",34200,91963.8
"KY",2006,281.1,"Kentucky",34200,96136.2
"KY",2007,288.76,"Kentucky",34200,98755.92
"KY",2008,293.49,"Kentucky",34200,100373.58
"KY",2009,293.2,"Kentucky",34200,100274.4
"KY",2010,284.96,"Kentucky",34200,97456.32
"KY",2011,283.24,"Kentucky",34200,96868.08
"KY",2012,283.42,"Kentucky",34200,96929.64
"KY",2013,285.67,"Kentucky",34200,97699.14
"KY",2014,284.8,"Kentucky",34200,97401.6
"KY",2015,295.36,"Kentucky",34200,101013.12
"KY",2016,304.55,"Kentucky",34200,104156.1
"KY",2017,318.05,"Kentucky",34200,108773.1
"KY",2018,333.99,"Kentucky",34200,114224.58
"KY",2019,346.46,"Kentucky",34200,118489.32
"KY",2020,363.71,"Kentucky",34200,124388.82
"KY",2021,388.95,"Kentucky",34200,133020.9
"KY",2022,452.8,"Kentucky",34200,154857.6
"KY",2023,496.84,"Kentucky",34200,169919.28
"KY",2024,530,"Kentucky",34200,181260
"LA",1975,51.73,"Louisiana",43000,22243.9
"LA",1976,58.73,"Louisiana",43000,25253.9
"LA",1977,62.89,"Louisiana",43000,27042.7
"LA",1978,73,"Louisiana",43000,31390
"LA",1979,87.97,"Louisiana",43000,37827.1
"LA",1980,100,"Louisiana",43000,43000
"LA",1981,106.62,"Louisiana",43000,45846.6
"LA",1982,110.11,"Louisiana",43000,47347.3
"LA",1983,116.13,"Louisiana",43000,49935.9
"LA",1984,116.61,"Louisiana",43000,50142.3
"LA",1985,111.6,"Louisiana",43000,47988
"LA",1986,113.72,"Louisiana",43000,48899.6
"LA",1987,110.77,"Louisiana",43000,47631.1
"LA",1988,102,"Louisiana",43000,43860
"LA",1989,100.56,"Louisiana",43000,43240.8
"LA",1990,101.66,"Louisiana",43000,43713.8
"LA",1991,103.03,"Louisiana",43000,44302.9
"LA",1992,109.36,"Louisiana",43000,47024.8
"LA",1993,113.82,"Louisiana",43000,48942.6
"LA",1994,121.58,"Louisiana",43000,52279.4
"LA",1995,126.91,"Louisiana",43000,54571.3
"LA",1996,134.78,"Louisiana",43000,57955.4
"LA",1997,140.69,"Louisiana",43000,60496.7
"LA",1998,147.93,"Louisiana",43000,63609.9
"LA",1999,154.59,"Louisiana",43000,66473.7
"LA",2000,160.11,"Louisiana",43000,68847.3
"LA",2001,168.27,"Louisiana",43000,72356.1
"LA",2002,174.17,"Louisiana",43000,74893.1
"LA",2003,183.23,"Louisiana",43000,78788.9
"LA",2004,192.07,"Louisiana",43000,82590.1
"LA",2005,203.18,"Louisiana",43000,87367.4
"LA",2006,225.14,"Louisiana",43000,96810.2
"LA",2007,242.26,"Louisiana",43000,104171.8
"LA",2008,247.4,"Louisiana",43000,106382
"LA",2009,247.96,"Louisiana",43000,106622.8
"LA",2010,240.97,"Louisiana",43000,103617.1
"LA",2011,238.53,"Louisiana",43000,102567.9
"LA",2012,239.53,"Louisiana",43000,102997.9
"LA",2013,243.23,"Louisiana",43000,104588.9
"LA",2014,246.76,"Louisiana",43000,106106.8
"LA",2015,256.98,"Louisiana",43000,110501.4
"LA",2016,264.95,"Louisiana",43000,113928.5
"LA",2017,270.92,"Louisiana",43000,116495.6
"LA",2018,278.9,"Louisiana",43000,119927
"LA",2019,284.43,"Louisiana",43000,122304.9
"LA",2020,294.49,"Louisiana",43000,126630.7
"LA",2021,306.96,"Louisiana",43000,131992.8
"LA",2022,341.84,"Louisiana",43000,146991.2
"LA",2023,356.41,"Louisiana",43000,153256.3
"LA",2024,364.25,"Louisiana",43000,156627.5
"MA",1975,67.62,"Massachusetts",48400,32728.08
"MA",1976,67.42,"Massachusetts",48400,32631.28
"MA",1977,72.74,"Massachusetts",48400,35206.16
"MA",1978,78.44,"Massachusetts",48400,37964.96
"MA",1979,90.84,"Massachusetts",48400,43966.56
"MA",1980,100,"Massachusetts",48400,48400
"MA",1981,112.64,"Massachusetts",48400,54517.76
"MA",1982,123.51,"Massachusetts",48400,59778.84
"MA",1983,130.12,"Massachusetts",48400,62978.08
"MA",1984,156.3,"Massachusetts",48400,75649.2
"MA",1985,190.24,"Massachusetts",48400,92076.16
"MA",1986,241.34,"Massachusetts",48400,116808.56
"MA",1987,287.88,"Massachusetts",48400,139333.92
"MA",1988,309.8,"Massachusetts",48400,149943.2
"MA",1989,313.43,"Massachusetts",48400,151700.12
"MA",1990,312.78,"Massachusetts",48400,151385.52
"MA",1991,288.49,"Massachusetts",48400,139629.16
"MA",1992,284.07,"Massachusetts",48400,137489.88
"MA",1993,280.89,"Massachusetts",48400,135950.76
"MA",1994,285.52,"Massachusetts",48400,138191.68
"MA",1995,281.71,"Massachusetts",48400,136347.64
"MA",1996,296.87,"Massachusetts",48400,143685.08
"MA",1997,305.15,"Massachusetts",48400,147692.6
"MA",1998,323.28,"Massachusetts",48400,156467.52
"MA",1999,350.2,"Massachusetts",48400,169496.8
"MA",2000,401.8,"Massachusetts",48400,194471.2
"MA",2001,452.15,"Massachusetts",48400,218840.6
"MA",2002,505.55,"Massachusetts",48400,244686.2
"MA",2003,562.62,"Massachusetts",48400,272308.08
"MA",2004,617.66,"Massachusetts",48400,298947.44
"MA",2005,688.22,"Massachusetts",48400,333098.48
"MA",2006,721.29,"Massachusetts",48400,349104.36
"MA",2007,703.69,"Massachusetts",48400,340585.96
"MA",2008,676.58,"Massachusetts",48400,327464.72
"MA",2009,639.85,"Massachusetts",48400,309687.4
"MA",2010,610.73,"Massachusetts",48400,295593.32
"MA",2011,603.37,"Massachusetts",48400,292031.08
"MA",2012,596.51,"Massachusetts",48400,288710.84
"MA",2013,603.47,"Massachusetts",48400,292079.48
"MA",2014,622.5,"Massachusetts",48400,301290
"MA",2015,653.51,"Massachusetts",48400,316298.84
"MA",2016,683.23,"Massachusetts",48400,330683.32
"MA",2017,715.16,"Massachusetts",48400,346137.44
"MA",2018,758.68,"Massachusetts",48400,367201.12
"MA",2019,792.83,"Massachusetts",48400,383729.72
"MA",2020,830.09,"Massachusetts",48400,401763.56
"MA",2021,889.63,"Massachusetts",48400,430580.92
"MA",2022,1034.27,"Massachusetts",48400,500586.68
"MA",2023,1111.97,"Massachusetts",48400,538193.48
"MA",2024,1202.44,"Massachusetts",48400,581980.96
"MD",1975,61.81,"Maryland",58300,36035.23
"MD",1976,67.25,"Maryland",58300,39206.75
"MD",1977,72.21,"Maryland",58300,42098.43
"MD",1978,82.05,"Maryland",58300,47835.15
"MD",1979,91.2,"Maryland",58300,53169.6
"MD",1980,100,"Maryland",58300,58300
"MD",1981,110.58,"Maryland",58300,64468.14
"MD",1982,106.66,"Maryland",58300,62182.78
"MD",1983,113.46,"Maryland",58300,66147.18
"MD",1984,118.76,"Maryland",58300,69237.08
"MD",1985,126.79,"Maryland",58300,73918.57
"MD",1986,133.88,"Maryland",58300,78052.04
"MD",1987,148.99,"Maryland",58300,86861.17
"MD",1988,168.05,"Maryland",58300,97973.15
"MD",1989,188.42,"Maryland",58300,109848.86
"MD",1990,202.28,"Maryland",58300,117929.24
"MD",1991,204.17,"Maryland",58300,119031.11
"MD",1992,210.53,"Maryland",58300,122738.99
"MD",1993,211.24,"Maryland",58300,123152.92
"MD",1994,213.86,"Maryland",58300,124680.38
"MD",1995,208.08,"Maryland",58300,121310.64
"MD",1996,217.43,"Maryland",58300,126761.69
"MD",1997,216.59,"Maryland",58300,126271.97
"MD",1998,222.65,"Maryland",58300,129804.95
"MD",1999,228.42,"Maryland",58300,133168.86
"MD",2000,238.38,"Maryland",58300,138975.54
"MD",2001,254.92,"Maryland",58300,148618.36
"MD",2002,277.87,"Maryland",58300,161998.21
"MD",2003,307.77,"Maryland",58300,179429.91
"MD",2004,351.02,"Maryland",58300,204644.66
"MD",2005,426.24,"Maryland",58300,248497.92
"MD",2006,508.38,"Maryland",58300,296385.54
"MD",2007,534.52,"Maryland",58300,311625.16
"MD",2008,516.87,"Maryland",58300,301335.21
"MD",2009,466.85,"Maryland",58300,272173.55
"MD",2010,426.7,"Maryland",58300,248766.1
"MD",2011,409.95,"Maryland",58300,239000.85
"MD",2012,403.88,"Maryland",58300,235462.04
"MD",2013,406.89,"Maryland",58300,237216.87
"MD",2014,414.01,"Maryland",58300,241367.83
"MD",2015,429.75,"Maryland",58300,250544.25
"MD",2016,437.39,"Maryland",58300,254998.37
"MD",2017,447.11,"Maryland",58300,260665.13
"MD",2018,464.37,"Maryland",58300,270727.71
"MD",2019,472.06,"Maryland",58300,275210.98
"MD",2020,492.05,"Maryland",58300,286865.15
"MD",2021,523.9,"Maryland",58300,305433.7
"MD",2022,599.03,"Maryland",58300,349234.49
"MD",2023,631,"Maryland",58300,367873
"MD",2024,674.22,"Maryland",58300,393070.26
"ME",1975,60.3,"Maine",37900,22853.7
"ME",1976,56.71,"Maine",37900,21493.09
"ME",1977,74.56,"Maine",37900,28258.24
"ME",1978,82.63,"Maine",37900,31316.77
"ME",1979,104.85,"Maine",37900,39738.15
"ME",1980,100,"Maine",37900,37900
"ME",1981,119.22,"Maine",37900,45184.38
"ME",1982,105.19,"Maine",37900,39867.01
"ME",1983,114.21,"Maine",37900,43285.59
"ME",1984,132.46,"Maine",37900,50202.34
"ME",1985,145.81,"Maine",37900,55261.99
"ME",1986,167.3,"Maine",37900,63406.7
"ME",1987,196.13,"Maine",37900,74333.27
"ME",1988,227.78,"Maine",37900,86328.62
"ME",1989,238.92,"Maine",37900,90550.68
"ME",1990,243.48,"Maine",37900,92278.92
"ME",1991,230.57,"Maine",37900,87386.03
"ME",1992,233.81,"Maine",37900,88613.99
"ME",1993,228.27,"Maine",37900,86514.33
"ME",1994,231.52,"Maine",37900,87746.08
"ME",1995,222.6,"Maine",37900,84365.4
"ME",1996,235.74,"Maine",37900,89345.46
"ME",1997,234.66,"Maine",37900,88936.14
"ME",1998,247.08,"Maine",37900,93643.32
"ME",1999,258.32,"Maine",37900,97903.28
"ME",2000,277.74,"Maine",37900,105263.46
"ME",2001,306.25,"Maine",37900,116068.75
"ME",2002,333.6,"Maine",37900,126434.4
"ME",2003,367.02,"Maine",37900,139100.58
"ME",2004,406.42,"Maine",37900,154033.18
"ME",2005,460.41,"Maine",37900,174495.39
"ME",2006,494.92,"Maine",37900,187574.68
"ME",2007,506.27,"Maine",37900,191876.33
"ME",2008,508.19,"Maine",37900,192604.01
"ME",2009,489.45,"Maine",37900,185501.55
"ME",2010,459.56,"Maine",37900,174173.24
"ME",2011,452.73,"Maine",37900,171584.67
"ME",2012,446.62,"Maine",37900,169268.98
"ME",2013,446.86,"Maine",37900,169359.94
"ME",2014,445.63,"Maine",37900,168893.77
"ME",2015,461.25,"Maine",37900,174813.75
"ME",2016,473.55,"Maine",37900,179475.45
"ME",2017,496.22,"Maine",37900,188067.38
"ME",2018,521.6,"Maine",37900,197686.4
"ME",2019,544.98,"Maine",37900,206547.42
"ME",2020,577.92,"Maine",37900,219031.68
"ME",2021,640.65,"Maine",37900,242806.35
"ME",2022,777.97,"Maine",37900,294850.63
"ME",2023,868.3,"Maine",37900,329085.7
"ME",2024,947.49,"Maine",37900,359098.71
"MI",1975,60.32,"Michigan",39000,23524.8
"MI",1976,62.97,"Michigan",39000,24558.3
"MI",1977,67.56,"Michigan",39000,26348.4
"MI",1978,75.57,"Michigan",39000,29472.3
"MI",1979,91.35,"Michigan",39000,35626.5
"MI",1980,100,"Michigan",39000,39000
"MI",1981,103.17,"Michigan",39000,40236.3
"MI",1982,104.56,"Michigan",39000,40778.4
"MI",1983,96.61,"Michigan",39000,37677.9
"MI",1984,97.5,"Michigan",39000,38025
"MI",1985,99.63,"Michigan",39000,38855.7
"MI",1986,105.34,"Michigan",39000,41082.6
"MI",1987,117.43,"Michigan",39000,45797.7
"MI",1988,127.79,"Michigan",39000,49838.1
"MI",1989,136.38,"Michigan",39000,53188.2
"MI",1990,145.23,"Michigan",39000,56639.7
"MI",1991,150.56,"Michigan",39000,58718.4
"MI",1992,156.96,"Michigan",39000,61214.4
"MI",1993,161,"Michigan",39000,62790
"MI",1994,166.91,"Michigan",39000,65094.9
"MI",1995,178.32,"Michigan",39000,69544.8
"MI",1996,190.88,"Michigan",39000,74443.2
"MI",1997,206.83,"Michigan",39000,80663.7
"MI",1998,220.48,"Michigan",39000,85987.2
"MI",1999,234.2,"Michigan",39000,91338
"MI",2000,252.73,"Michigan",39000,98564.7
"MI",2001,268.72,"Michigan",39000,104800.8
"MI",2002,281.53,"Michigan",39000,109796.7
